Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2011;856;0;2B;2B354;Vivario;;NC60B21;2011-04-18 11:10:00;;1500
2010;5117;0;2B;2B095;Corscia;;NC42G44;2010-09-16 16:03:00;;576900
2010;4561;0;2B;2B143;Linguizzetta;;NC82E02;2010-08-31 13:40:00;;380010
2010;5204;0;2B;2B150;Lumio;;NC24G51;2010-10-01 10:56:00;;15000
2010;526;0;2B;2B152;Luri;;NC68K64;2010-03-31 16:25:00;;30
2009;3796;0;2B;2B283;Solaro;route village;NB88C02;2009-07-28 05:16:00;;100
2009;3969;0;2B;2B257;Rapale;malpergo;NC66F02;2009-07-31 11:13:00;;3000
2009;5276;0;2B;2B239;Poggio-d'Oletta;;NC66K33;2009-08-18 01:20:00;;550
2009;6599;0;2B;2B175;Nessa;Emb. Speluncato;NC44B52;2009-09-12 14:52:00;;300
2008;4331;0;2B;2B124;Ghisoni;GALGACCIO;NC60F12;2008-09-07 06:48:00;;500
2007;2357;0;2B;2B046;Cagnano;bord D32;NC68L42;2007-06-19 08:28:00;;25
2007;2780;0;2B;2B096;Corte;D39;NC62C23;2007-07-04 17:04:00;;50
2007;2783;0;2B;2B318;Taglio-Isolaccio;fium altu;NC84E13;2007-07-04 23:20:00;;3000
2007;3323;0;2B;2B315;Santo-Pietro-di-Venaco;;NC60C93;2007-07-09 17:56:00;;400
2007;3484;0;2B;2B343;Venzolasca;mercioni;NC84D35;2007-07-15 21:46:00;;400
