Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2019;5276;0;2A;2A142;Levie;Riccu;NB64C95;2019-08-11 10:58:00;;20
2019;6389;0;2A;2A004;Ajaccio;La Madonuccia;NB28G05;2019-09-13 15:55:00;;100
2020;650;0;2A;2A090;Coggia;Liamone Coggia;NB28E85;2020-02-25 11:43:00;;520
2019;6437;0;2A;2A300;San-Gavino-di-Carbini;Gialla;NB84A61;2019-09-01 12:52:00;;1
2019;6535;0;2A;2A362;Zonza;Pinarellu à côté de la mise à l'eau;NB84D85;2019-09-25 12:25:00;;1
2019;6536;0;2A;2A001;Afa;Ogliastrone au dessus de la STEP;NB28K22;2019-09-25 15:43:00;;10
2019;6542;0;2A;2A114;Figari;Marcarelli Hameau SanGavino;NB62C85;2019-02-26 12:10:00;;20
2019;6763;0;2A;2A090;Coggia;Esigna;NB28E94;2019-10-15 15:39:00;;1
2019;6765;0;2A;2A041;Bonifacio;Marina du Cavu;NB62L24;2019-10-17 10:08:00;;600
2019;6841;0;2A;2A065;Cargèse;Chemin communal des vignes;NC00L4;2019-10-19 10:23:00;;200
2019;6843;0;2A;2A348;Vico;Chemin communal de Santa Piana. RD81 en face de la Cathédrale;NC20D04;2019-10-19 15:53:00;;1000
2019;6844;0;2A;2A349;Viggianello;Chemin d'Arbellara;NB44F65;2019-10-19 16:14:00;;300
2019;6845;0;2A;2A065;Cargèse;Paomia. Au dessus de la gendarmerie. Lot Montalbot;NC20A01;2019-10-20 10:32:00;;8000
2019;6849;0;2A;2A004;Ajaccio;Boulevard Sebastianu Costa. Chemin d'Erbajolo;NB28G01;2019-10-21 13:19:00;;500
2019;7218;0;2A;2A181;Ocana;Romanella;NB48D12;2019-10-22 12:51:00;;1
2019;7219;0;2A;2A008;Albitreccia;Saint Michel;NB26K63;2019-10-22 13:38:00;;300
2019;7220;0;2A;2A181;Ocana;Romanello;NB48A02;2019-10-22 23:32:00;;3000
2019;7221;0;2A;2A103;Cuttoli-Corticchiato;Route de la plaine RD303;NB48A22;2019-10-23 01:36:00;;1
2019;7224;0;2A;2A004;Ajaccio;Caserne Battesti;NB28F03;2019-10-23 12:29:00;;3000
2019;7225;0;2A;2A285;Sorbollano;Village;NB66C15;2019-10-23 13:40:00;;10
2019;7226;0;2A;2A209;Peri;Sortie Peri direction Cuttoli;NB48D44;2019-10-23 14:20:00;;30
2019;7227;0;2A;2A004;Ajaccio;Parking du Lazaret;NB26G92;2019-10-23 14:37:00;;20
2019;7228;0;2A;2A232;Pila-Canale;Calzola;NB46D11;2019-10-23 14:50:00;;200
2019;7229;0;2A;2A209;Peri;Au dessus du village;NB48D41;2019-10-23 15:22:00;;300
2019;7230;0;2A;2A130;Grosseto-Prugna;Résidence du Golfe;NB26L84;2019-10-23 15:56:00;;1000
2019;7322;0;2A;2A006;Alata;Castagnola;NB28H15;2019-10-28 15:39:00;;500
2019;7329;0;2A;2A048;Calcatoggio;Pevani;NB28D53;2019-10-31 18:36:00;;50
2019;7330;0;2A;2A247;Porto-Vecchio;Chera. Sortie PetraLongaSalvini pour 3km en direction de Chera;NB64H32;2019-11-01 17:30:00;;50
2019;7332;0;2A;2A114;Figari;Montilati après l'embranchement de Tarabuccetta. Bord de route;NB62F84;2019-11-01 18:09:00;;200
2019;2872;0;2A;2A362;Zonza;Cacciabello;NB84C95;2019-06-13 15:32:00;;300
2019;2025;0;2A;2A362;Zonza;Vacca;NB84D75;2019-03-11 16:05:00;;150
2020;976;0;2A;2A041;Bonifacio;Londella;NB62H41;2020-03-14 06:08:00;;100
2012;4550;0;2A;2A040;Bocognano;QUERCIOLI;NB48K93;2012-03-16 16:24:00;3;200
2012;4515;0;2A;2A041;Bonifacio;LA TRINITE;NB62E25;2012-02-10 12:03:00;3;600
2012;4520;0;2A;2A041;Bonifacio;STADE DE MUSELLA;NB62H25;2012-02-24 15:08:00;;20
2012;4676;0;2A;2A040;Bocognano;BUSSO;NB48K93;2012-05-12 16:42:00;3;1000
2013;1905;0;2A;2A004;Ajaccio;rte de campo del'ORO;NB26D95;2013-06-18 15:33:00;3;100
2013;1908;0;2A;2A031;Bastelica;village;NB48K53;2013-06-20 17:52:00;3;30
2020;637;0;2A;2A017;Appietto;RD581 à côté de l'église;NB28G42;2020-02-08 18:24:00;;10
2013;4725;0;2A;2A139;Lecci;cala rossa;NB84C53;2013-08-13 16:32:00;3;1
2013;4959;0;2A;2A004;Ajaccio;STILETTO;NB28H02;2013-09-14 18:43:00;3;10
2013;5443;0;2A;2A114;Figari;stade;NB62E61;2013-10-07 11:27:00;3;300
2013;5989;0;2A;2A323;Tavaco;CARAZZI;NB48B53;2013-10-13 14:45:00;3;500
2013;5990;0;2A;2A181;Ocana;VETRICELLI;NB48D23;2013-10-13 15:07:00;3;1200
2013;5991;0;2A;2A065;Cargèse;PERO;NC00L11;2013-10-13 16:43:00;3;500
2013;6023;0;2A;2A254;Quenza;village;NB66D25;2013-10-27 17:52:00;3;30
2013;6026;0;2A;2A362;Zonza;testa;NB84E94;2013-10-31 10:49:00;3;100
2013;6027;0;2A;2A351;Villanova;paese di lava;NB28D11;2013-10-31 11:57:00;3;500
2014;1564;0;2A;2A092;Conca;Rte de CONCA;NB84B92;2014-03-07 13:09:00;3;50
2014;1570;0;2A;2A040;Bocognano;ERBAJO;NB48K95;2014-03-17 16:14:00;3;400
2014;2714;0;2A;2A017;Appietto;Route de LAVA;NB28D32;2014-05-05 13:25:00;3;300
2014;2718;0;2A;2A288;Sotta;hameau de SALVADILEVO;NB64G04;2014-05-10 13:10:00;3;150
2020;638;0;2A;2A247;Porto-Vecchio;Baccaghju;NB64L33;2020-02-09 19:44:00;;1
2014;2688;0;2A;2A024;Aullène;D420;NB66A33;2014-04-15 15:24:00;3;40
2014;2720;0;2A;2A103;Cuttoli-Corticchiato;;NB48C34;2014-05-13 20:30:00;3;10
2014;2951;0;2A;2A247;Porto-Vecchio;Bocca di l'oru;NB84A05;2014-06-15 18:02:00;3;300
2014;2950;0;2A;2A362;Zonza;Capicciola;NB84D7;2014-06-14 16:11:00;3;400
2014;2722;0;2A;2A114;Figari;TARRABUCCETA;NB62E82;2014-05-14 18:15:00;3;900
2014;2868;0;2A;2A041;Bonifacio;Saparelli;NB62H75;2014-06-09 14:31:00;3;500
2014;2869;0;2A;2A209;Peri;Paviaggia;NB48A3;2014-06-09 16:58:00;3;100
2014;2724;0;2A;2A119;Frasseto;COL DE GRANACCE;NB46K85;2014-05-15 18:49:00;3;1000
2014;2728;0;2A;2A209;Peri;plaine de PERI;NB48B44;2014-05-24 10:58:00;3;400
2014;2732;0;2A;2A181;Ocana;village;NB48C13;2014-05-28 14:18:00;3;1000
2014;2734;0;2A;2A032;Bastelicaccia;Route d'OCANA;NB48A04;2014-05-29 15:21:00;;50
2014;2970;0;2A;2A362;Zonza;Plage de Villata;NB84C9;2014-06-24 13:19:00;3;2500
2014;2735;0;2A;2A300;San-Gavino-di-Carbini;pont de L'OSU;NB84A73;2014-05-30 11:48:00;3;250
2014;2971;0;2A;2A276;Serra-di-Ferro;Route du village;NB24L93;2014-06-25 12:43:00;3;1500
2018;4337;0;2A;2A130;Grosseto-Prugna;Résidence du Golf Porticcio Allée des Mouettes;NB26L83;2018-06-18 12:50:00;;100
2018;4338;0;2A;2A144;Lopigna;Entre Lopigna et Azzana D125;NB28L93;2018-06-19 19:15:00;;50
2014;3259;0;2A;2A133;Guitera-les-Bains;Village;NB66B9;2014-06-29 11:22:00;3;30
2018;3781;0;2A;2A247;Porto-Vecchio;Baie de Stagnola;NB84B54;2018-01-06 16:44:00;;200
2014;2921;0;2A;2A362;Zonza;Plage de Villata;NB84E7;2014-06-11 11:23:00;3;100
2014;2955;0;2A;2A209;Peri;Stagnolo;NB48B4;2014-06-21 11:54:00;3;50
2014;2924;0;2A;2A040;Bocognano;centre village;NB48K9;2014-06-13 12:45:00;3;50
2014;4137;0;2A;2A091;Cognocoli-Monticchi;Marato;NB46B4;2014-07-20 18:00:00;3;300
2018;4341;0;2A;2A362;Zonza;Vardiola;NB84E94;2018-06-23 12:57:00;;500
2014;4807;0;2A;2A099;Cozzano;Casteddu;NB68D15;2014-08-18 18:07:00;3;60
2014;5702;0;2A;2A200;Palneca;Centre village;NB68D32;2014-10-12 11:24:00;3;2000
2014;5703;0;2A;2A186;Olivese;Centre village - Quartier Valdo;NB46L65;2014-10-12 13:07:00;3;500
2014;5524;0;2A;2A133;Guitera-les-Bains;Centre village;NB68A03;2014-09-27 17:36:00;3;200
2014;5706;0;2A;2A200;Palneca;Centre village;NB68D32;2014-10-13 16:13:00;3;50
2018;4267;0;2A;2A085;Cauro;Clos Ornasca;NB46A94;2018-04-27 10:48:00;;1500
2014;6219;0;2A;2A024;Aullène;Centre village;NB66B2;2014-10-30 14:10:00;3;200
2014;6604;0;2A;2A322;Tasso;Pineto;NB68A1;2014-09-27 11:19:00;3;60
2014;6695;0;2A;2A215;Pianottoli-Caldarello;Quartier Mairine;NB62B6;2014-12-31 19:18:00;3;50
2014;6620;0;2A;2A092;Conca;Fautea;NB86E0;2014-07-05 23:28:00;3;100
2014;6609;0;2A;2A362;Zonza;Pinarellu;NB84D8;2014-07-03 11:39:00;3;40
2015;806;0;2A;2A133;Guitera-les-Bains;Haut du village;NB68A0;2015-03-14 12:31:00;3;600
2014;6686;0;2A;2A031;Bastelica;Centre village;NB48K5;2014-12-26 12:04:00;3;100
2018;4343;0;2A;2A026;Azilone-Ampaza;En haut du village;NB46H73;2018-06-27 16:15:00;;200
2018;4270;0;2A;2A284;Sollacaro;Entrée village D302;NB46E05;2018-04-29 16:35:00;;300
2015;1093;0;2A;2A089;Ciamannacce;Embranchement Ciamannacce;NB68D2;2015-04-09 17:01:00;3;200
2015;1095;0;2A;2A276;Serra-di-Ferro;Hameau Tassinca - Proximité cuves DFCI;NB46A1;2015-04-10 15:12:00;3;10
2015;1373;0;2A;2A359;Zicavo;Entre Cozzano et Zicavo;NB68C0;2015-04-10 20:50:00;3;50
2015;1385;0;2A;2A026;Azilone-Ampaza;Ampaza;NB46H7;2015-05-17 12:47:00;3;100
2015;2306;0;2A;2A215;Pianottoli-Caldarello;Chiapelle;NB62B52;2015-06-19 14:23:00;3;4000
2015;2307;0;2A;2A071;Casalabriva;Centre Village;NB46F01;2015-06-23 05:37:00;3;100
2015;2324;0;2A;2A160;Moca-Croce;Pont du Ruto;NB46K4;2015-06-27 13:15:00;3;20
2015;2325;0;2A;2A130;Grosseto-Prugna;VETA;NB26L83;2015-06-29 12:50:00;3;300
2018;4193;0;2A;2A114;Figari;Hameau d'Ogliastrello;NB62E83;2018-09-19 17:20:00;;50
2020;640;0;2A;2A247;Porto-Vecchio;Agnarella;NB64L23;2020-02-11 13:34:00;;1
2015;1381;0;2A;2A284;Sollacaro;Filitosa - Tapa;NB46C0;2015-05-11 19:29:00;3;200
2015;2369;0;2A;2A288;Sotta;Site Préhistorique Tappa / Cardetto;NB64K01;2015-06-27 15:01:00;3;300
2015;4652;0;2A;2A276;Serra-di-Ferro;VALLICALI;NB24L93;2015-08-26 11:41:00;3;800
2015;5529;0;2A;2A103;Cuttoli-Corticchiato;PEDI MORELLA;NB48C34;2015-09-11 11:09:00;3;530
2020;641;0;2A;2A247;Porto-Vecchio;Punta d'Oro;NB84A03;2020-02-12 13:17:00;;1
2015;5994;0;2A;2A027;Azzana;Centre Village - au dessus de la Poste;NC40C13;2015-10-11 15:20:00;3;2000
2017;11630;0;2A;2A330;Ucciani;Pont d'Ucciani;NB48E83;2017-07-24 08:58:00;;60
2017;11631;0;2A;2A004;Ajaccio;Chemin d'Appietto;NB26D95;2017-07-27 04:27:00;;2
2018;4194;0;2A;2A308;Sainte-Lucie-de-Tallano;Village;NB64A83;2018-09-22 14:05:00;;500
2017;11632;0;2A;2A254;Quenza;Village;NB66D23;2017-07-28 13:29:00;;15
2020;643;0;2A;2A114;Figari;San Gavino;NB62C85;2020-02-13 09:12:00;;50
2015;1168;0;2A;2A211;Petreto-Bicchisano;D 757 direction Mocca Croce;NB46H31;2015-04-23 11:15:00;3;10
2016;1394;0;2A;2A288;Sotta;PURGO - RTE DE PIETRALONGA;NB62K81;2016-02-25 12:57:00;3;1500
2016;1396;0;2A;2A041;Bonifacio;MAORA;NB62K23;2016-03-07 15:30:00;3;200
2016;1401;0;2A;2A348;Vico;GRASSAGORE;NC20K34;2016-04-02 10:20:00;3;500
2020;639;0;2A;2A114;Figari;Ogliastrello;NB62E72;2020-02-11 12:38:00;;90
2016;3233;0;2A;2A048;Calcatoggio;Hameau de PEVANI;NB28D42;2016-06-25 09:27:00;3;10000
2016;3234;0;2A;2A204;Pastricciola;Hameau de SPELONCA;NC40F11;2016-06-26 16:16:00;3;1000
2016;2908;0;2A;2A041;Bonifacio;ROUTE DE PADURELLA;NB62G15;2016-04-24 14:44:00;3;300
2016;3276;0;2A;2A362;Zonza;VIillage Ste LUCIE -  Proximité Boulangerie DECORTES;NB84C95;2016-06-22 09:52:00;3;1000
2016;2919;0;2A;2A065;Cargèse;PLAGE DU PERU - 2 KM AVANT VILLAGE  - RTE DE LA PLAGE;NC00L11;2016-05-09 11:41:00;3;200
2016;3285;0;2A;2A323;Tavaco;TAVACO VILLAGE;NB48C64;2016-06-30 14:37:00;3;700
2016;3229;0;2A;2A041;Bonifacio;PADOLO;NB62F22;2016-06-24 11:46:00;3;800
2016;3232;0;2A;2A103;Cuttoli-Corticchiato;LDT FICARELLA - RD 303;NB48A21;2016-06-24 16:21:00;3;1670
2016;3160;0;2A;2A348;Vico;GRASSA CODA;NC20K34;2016-05-25 18:19:00;3;200
2016;3169;0;2A;2A142;Levie;CINICCIA;NB64D93;2016-05-31 16:29:00;3;400
2020;642;0;2A;2A028;Balogna;Ancien DO route du village;NC20G31;2020-02-12 18:24:00;;100
2016;3173;0;2A;2A191;Olmiccia;ERTA;NB44L73;2016-06-05 17:31:00;3;1500
2020;646;0;2A;2A362;Zonza;Punta d'Arasu;NB66K03;2020-02-15 15:47:00;;5
2016;3179;0;2A;2A189;Olmeto;VILLAGE;NB44E85;2016-06-12 17:18:00;3;100
2017;11837;0;2A;2A114;Figari;Route de Figari D859;NB62E73;2017-11-02 11:09:00;;50
2017;11838;0;2A;2A215;Pianottoli-Caldarello;;NB62B61;2017-11-03 17:34:00;;50
2016;2887;0;2A;2A351;Villanova;LDT POGGIO;NB28D12;2016-04-20 20:20:00;3;400
2017;11844;0;2A;2A209;Peri;;NB48D4;2017-11-12 11:58:00;;100
2017;11873;0;2A;2A091;Cognocoli-Monticchi;Hameau de Pratavone;NB46A0;2017-11-12 20:13:00;;2
2017;11874;0;2A;2A276;Serra-di-Ferro;Lotissement de la Punta;NB24L75;2017-11-16 14:14:00;;100
2017;11879;0;2A;2A249;Propriano;Piste centre equestre;NB44C3;2017-11-23 16:05:00;;1
2016;6838;0;2A;2A209;Peri;PIRACCIA - DERRIERE RESTAURANT HONOLULU;NB48A42;2016-09-08 13:39:00;3;200
2016;3251;0;2A;2A019;Arbori;VILLAGE;NC20H11;2016-06-28 15:37:00;3;3000
2016;3161;0;2A;2A247;Porto-Vecchio;PIANELLI - EN PROVENANCE D'ALATA;NB64H12;2016-05-27 15:36:00;3;1331
2017;1095;0;2A;2A114;Figari;Santa Lucia di Talza;NB62F62;2017-03-22 09:45:00;3;50
2017;1097;0;2A;2A038;Bilia;Castagna;NB44E33;2017-03-25 10:58:00;3;50
2017;1098;0;2A;2A008;Albitreccia;village;NB46E74;2017-03-29 16:47:00;3;50
2017;1562;0;2A;2A362;Zonza;Ferrulajolu;NB84C62;2017-04-10 12:52:00;3;200
2017;12055;0;2A;2A139;Lecci;Punta di benedettu;NB84C41;2017-04-05 18:10:00;;50
2017;1564;0;2A;2A139;Lecci;Pont de l'Osu;NB84B74;2017-04-16 23:17:00;3;500
2017;1821;0;2A;2A232;Pila-Canale;sortie du village;NB46D32;2017-05-28 10:34:00;3;200
2017;1809;0;2A;2A249;Propriano;résidence amnesia;NB44E63;2017-05-22 16:08:00;3;1500
2017;1810;0;2A;2A163;Monacia-d'Aullène;gianuccio;NB64A0;2017-05-22 17:26:00;3;300
2017;2031;0;2A;2A247;Porto-Vecchio;Palavese route de l'ospédale, Aragjiu;NB64L51;2017-05-26 13:48:00;3;1000
2017;2028;0;2A;2A008;Albitreccia;centre du village;NB46E62;2017-05-24 10:01:00;3;300
2017;2130;0;2A;2A092;Conca;Camping aqua e sole RT 10;NB84C92;2017-06-12 12:35:00;3;3000
2017;2734;0;2A;2A014;Ambiegna;piste cardu;NB28G82;2017-07-02 10:56:00;3;3000
2017;6739;0;2A;2A006;Alata;Château de la Punta;NB28E15;2017-07-10 19:03:00;3;50
2018;3955;0;2A;2A247;Porto-Vecchio;Quartier Baccaghju;NB64L33;2018-04-17 12:55:00;;50
2018;4655;0;2A;2A004;Ajaccio;Route des Sanguinaires;NB26D81;2018-10-05 11:34:00;;1000
2018;4656;0;2A;2A114;Figari;Talza;NB62F54;2018-10-08 16:09:00;;25
2018;4657;0;2A;2A001;Afa;Monte Nebbiu;NB28H22;2018-10-09 13:16:00;;1000
2018;5110;0;2A;2A092;Conca;RD 168 Pont de Purcilella;NB86C14;2018-11-03 18:02:00;;1
2018;5101;0;2A;2A092;Conca;Fautea;NB86E05;2018-10-20 13:20:00;;500
2018;5111;0;2A;2A004;Ajaccio;Domaine de Lorello (Chemin du Port);NB26K8;2018-11-07 21:48:00;;20
2018;5102;0;2A;2A070;Casaglione;Murtone;NB28F71;2018-10-23 15:16:00;;500
2018;5112;0;2A;2A215;Pianottoli-Caldarello;Viagenti - Hameau de Caldarello - RD122;NB62B52;2018-11-16 17:24:00;;10
2018;2545;0;2A;2A004;Ajaccio;Chemin d'Erbajolo;NB28G01;2018-07-13 06:28:00;;10
2018;5103;0;2A;2A142;Levie;Ciniccia;NB64D92;2018-10-23 15:46:00;;200
2018;5105;0;2A;2A215;Pianottoli-Caldarello;HLM;NB62B61;2018-10-25 13:24:00;;100
2018;5115;0;2A;2A041;Bonifacio;Maora;NB62K25;2018-12-09 13:26:00;;500
2018;5106;0;2A;2A295;Sant'Andréa-d'Orcino;Bergeries de Piani;NB28H61;2018-10-25 14:34:00;;1550
2018;5275;0;2A;2A362;Zonza;village;NB84C95;2018-12-10 17:01:00;;10
2018;5108;0;2A;2A048;Calcatoggio;Quartier Verticcia;NB28G54;2018-10-27 17:01:00;;50
2018;5109;0;2A;2A189;Olmeto;Baracci;NB44E73;2018-10-27 17:56:00;;50
2019;1044;0;2A;2A247;Porto-Vecchio;Domaine de Santa Giulia;NB82A81;2019-02-14 15:23:00;;1500
2019;1046;0;2A;2A271;Sarrola-Carcopino;Caldaniccia en face des Ets Seca;NB28K15;2019-02-20 17:01:00;;800
2019;1047;0;2A;2A092;Conca;Pirelli;NB86C03;2019-02-24 12:24:00;;5000
2019;1077;0;2A;2A268;Sampolo;Hameau de Giovicacce;NB68B15;2019-01-04 11:50:00;;50
2019;1079;0;2A;2A247;Porto-Vecchio;Caruccinu;NB64L24;2019-01-08 15:03:00;;15
2019;1889;0;2A;2A268;Sampolo;Cavgnollu;NB68C25;2019-02-06 16:08:00;;200
2019;1890;0;2A;2A212;Piana;Pont de Chuini;NC00L32;2019-02-09 18:39:00;;100
2013;1893;0;2A;2A065;Cargèse;plage du PERU;NC00L11;2013-06-14 15:02:00;3;300
2019;473;0;2B;2B354;Vivario;;NC60C44;2019-02-16 13:42:00;;2000
2013;1550;0;2B;2B152;Luri;;NC88A64;2013-06-19 13:35:00;;30
2013;2451;0;2B;2B185;Oletta;;NC66H14;2013-07-14 14:46:00;;50
2014;2972;0;2A;2A362;Zonza;Pinarellu;NB84D7;2014-06-25 16:01:00;3;3000
2016;1280;0;2B;2B050;Calvi;;NC24D45;2016-04-18 17:34:00;;100
2014;2738;0;2A;2A181;Ocana;PALMENTE;NB48B05;2014-05-30 20:34:00;3;500
2013;1620;0;2B;2B034;Belgodère;;NC44E91;2013-06-23 16:30:00;;60000
2013;1529;0;2B;2B355;Volpajola;;NC64K41;2013-06-18 18:55:00;;1000
2014;1573;0;2A;2A117;Forciolo;VILLAGE;NB46H62;2014-03-18 14:43:00;3;10000
2016;1390;0;2A;2A324;Tavera;EMBRANCHEMENT VILLAGE;NB48G81;2016-03-31 16:59:00;3;2800
2013;1237;0;2A;2A330;Ucciani;village;NB48F64;2013-04-17 15:35:00;3;200
2014;1566;0;2A;2A212;Piana;col san MARTINO;NC20A64;2014-03-09 15:01:00;3;2000
2020;1544;0;2A;2A019;Arbori;Sortie village;NC20H11;2020-04-17 15:47:00;;500
2016;1428;0;2A;2A103;Cuttoli-Corticchiato;COL ST PIERRE - D29 ENTRE OCCANA ET CUTTOLI;NB48C21;2016-04-15 20:46:00;3;2000
2016;2897;0;2A;2A247;Porto-Vecchio;Route d'ARCA - VARDIENNA;NB64K23;2016-06-18 19:38:00;3;19000
2021;697;0;2A;2A006;Alata;Balisaccia;NB28G33;2021-02-25 12:28:00;;60
2016;3280;0;2A;2A271;Sarrola-Carcopino;ROUTE DE SARROLA VILLAGE;NB28L42;2016-06-30 14:20:00;3;2000
2019;3288;0;2B;2B050;Calvi;refuge nos amis à 4 pattes;NC24G32;2019-07-08 11:50:00;;150000
2018;5113;0;2A;2A272;Sartène;Route de Cauria - RD48;NB42E92;2018-11-17 16:43:00;;50
2015;1092;0;2A;2A359;Zicavo;Refuge Bassetta;NB66D81;2015-04-09 14:55:00;3;30
2013;2107;0;2B;2B185;Oletta;;NC66H15;2013-07-06 18:50:00;;10
2016;3230;0;2A;2A127;Giuncheto;ACCIOLA;NB44G14;2016-06-24 15:08:00;3;500
2015;1372;0;2A;2A026;Azilone-Ampaza;Route d'Ampaza;NB46G7;2015-04-02 15:11:00;3;2500
2015;1370;0;2A;2A099;Cozzano;Parata - D 757;NB68D1;2015-03-09 12:17:00;3;50
2015;1356;0;2A;2A359;Zicavo;Ponti di Viciaghju - D69;NB68C02;2015-04-13 20:30:00;3;200
2017;689;0;2A;2A276;Serra-di-Ferro;RD 155 RD 757 à proximité nouveau cimetière;NB46A04;2017-03-08 10:18:00;3;100
2015;1171;0;2A;2A089;Ciamannacce;Centre village;NB68C2;2015-04-24 14:55:00;3;500
2016;5130;0;2B;2B050;Calvi;;NC24E54;2016-08-11 12:53:00;;5
2015;1077;0;2A;2A099;Cozzano;Bujeddu;NB68D11;2015-03-10 13:27:00;3;100
2013;5445;0;2A;2A065;Cargèse;chiuni;NC00L33;2013-10-07 14:54:00;3;5000
2013;5447;0;2A;2A139;Lecci;ST CYPRIEN;NB84C55;2013-10-11 18:25:00;3;4000
2015;1364;0;2A;2A017;Appietto;Route de Lava;NB28D4;2015-05-15 15:53:00;;25000
2015;1080;0;2A;2A268;Sampolo;Hameau Giovacce;NB68B25;2015-03-12 17:16:00;3;350
2015;1619;0;2A;2A006;Alata;ANtennes de la Punta;NB28E1;2015-05-31 12:47:00;3;300
2021;7356;0;2A;2A108;Évisa;L'Acciola;NC20H83;2021-12-17 16:47:00;;600
2019;1043;0;2A;2A017;Appietto;Village;NB28G43;2019-01-06 15:31:00;3;2000
2014;1569;0;2A;2A040;Bocognano;busso;NB48L91;2014-03-16 15:41:00;3;2500
2016;3176;0;2A;2A065;Cargèse;HAMEAU DE PAOMIA;NC20B11;2016-06-07 08:49:00;3;2500
2014;1575;0;2A;2A035;Belvédère-Campomoro;rte de CAMPOMORO;NB44B24;2014-03-20 14:01:00;3;200
2014;1579;0;2A;2A308;Sainte-Lucie-de-Tallano;village;NB64A83;2014-03-31 15:32:00;3;2500
2021;852;0;2A;2A008;Albitreccia;Belle Valle;NB46B65;2021-03-03 13:08:00;;150
2014;2683;0;2A;2A031;Bastelica;route d'ESE;NB48K45;2014-04-03 19:54:00;3;200
2014;2479;0;2A;2A117;Forciolo;entrée du village;NB46H63;2014-04-03 15:38:00;3;10000
2014;2684;0;2A;2A031;Bastelica;village;NB48K15;2014-04-03 22:22:00;3;1000
2013;1695;0;2B;2B185;Oletta;;NC66H14;2013-06-30 13:26:00;;400
2013;2106;0;2B;2B016;Antisanti;;NC80D41;2013-07-06 16:45:00;;12000
2015;4543;0;2A;2A094;Corrano;Centre Village;NB46L93;2015-06-12 18:49:00;3;10
2013;5610;0;2B;2B190;Olmi-Cappella;;NC44E43;2013-10-25 14:05:00;;300
2013;5617;0;2B;2B167;Montegrosso;;NC24H43;2013-10-28 16:12:00;;10000
2013;1552;0;2B;2B152;Luri;;NC88B53;2013-06-19 20:53:00;;2000
2013;5613;0;2B;2B167;Montegrosso;;NC24G41;2013-10-28 14:10:00;;1000
2013;1687;0;2B;2B185;Oletta;;NC66H15;2013-06-26 13:53:00;;1000
2013;1692;0;2B;2B182;Occhiatana;;NC44E61;2013-06-28 19:40:00;;2000
2018;3952;0;2A;2A284;Sollacaro;Castelli;NB46D04;2018-04-07 17:05:00;;50000
2013;1642;0;2B;2B043;Brando;;NC88C02;2013-06-24 23:47:00;;20
2017;1817;0;2A;2A322;Tasso;1 km avant village provenance de Giavicacce;NB68B14;2017-05-26 17:57:00;3;1000
2012;4554;0;2A;2A247;Porto-Vecchio;Rte d'ARCA;NB64K23;2012-03-19 15:27:00;3;18400
2017;7319;0;2B;2B161;Moïta;bergerie pelligri;NC82B12;2017-09-22 13:26:00;;2000
2017;4319;0;2A;2A103;Cuttoli-Corticchiato;Sagretato - RD1;NB48B35;2017-06-22 14:39:00;3;130000
2016;4583;0;2A;2A001;Afa;ROUTE D'AFA COTE BALEONE;NB28K22;2016-08-01 13:07:00;3;15000
2021;4627;0;2A;2A130;Grosseto-Prugna;Rotolo;NB26L82;2021-07-03 12:39:00;;100
2013;2110;0;2B;2B185;Oletta;;NC66G13;2013-07-07 10:10:00;;5000
2021;2374;0;2A;2A247;Porto-Vecchio;Pianelli;NB64H15;2021-05-29 11:30:00;;25
2015;5275;0;2A;2A090;Coggia;LIVIDA - MURTOLA RD 56;NB28E92;2015-09-09 13:18:00;3;853
2017;2033;0;2A;2A348;Vico;Hameau de Nesa;NC20H21;2017-05-27 12:19:00;3;200
2012;7475;0;2B;2B355;Volpajola;;NC64L44;2012-08-10 15:00:00;;3000
2017;5926;0;2B;2B341;Venaco;village;NC60C83;2017-08-21 12:37:00;;1135
2012;9536;0;2A;2A215;Pianottoli-Caldarello;arbitru;NB42L63;2012-07-26 17:07:00;3;1900
2017;4985;0;2B;2B185;Oletta;bella lasagna;NC66H01;2017-08-03 13:51:00;;35600
2019;6388;0;2A;2A247;Porto-Vecchio;Route de Palombaggia. ZI Murtone;NB84A15;2019-09-11 15:35:00;;1019
2014;2670;0;2B;2B320;Tallone;;NC80E85;2014-06-25 15:36:00;;10000
2014;5716;0;2A;2A362;Zonza;Bergeries de Luviu;NB66H0;2014-10-13 14:10:00;3;10000
2012;4562;0;2A;2A065;Cargèse;ROCCA MARINA;NC20A01;2012-03-21 15:20:00;3;50
2015;5562;0;2B;2B332;Urtaca;;NC44L91;2015-09-23 11:30:00;;1700
2014;2744;0;2A;2A269;Sari-Solenzara;Reginenza;NB86C5;2014-06-02 10:45:00;3;150
2016;1426;0;2A;2A268;Sampolo;Croisement Tasso Giovicaccia dir Sampolo;NB68B12;2016-04-14 14:07:00;3;5000
2016;1402;0;2A;2A117;Forciolo;VILLAGE;NB46H62;2016-04-02 11:12:00;3;250
2021;3479;0;2B;2B206;Penta-Acquatella;;NC64L11;2021-07-01 14:22:00;;6000
2016;2913;0;2A;2A209;Peri;VILLAGE DERRIERE L'EGLISE;NB48D45;2016-04-28 00:08:00;3;200
