Année;Numéro;Type de feu;Département;Code INSEE;Commune;Lieu-dit;Code du carreau DFCI;Alerte;Origine de l'alerte;Surface parcourue (m2)
2006;6025;0;2A;2A048;Calcatoggio;TOUR ANCONE;NB28F64;2006-04-07 19:24:00;;20
2006;3666;0;2A;2A048;Calcatoggio;ancone;NB28F52;2006-05-14 09:37:00;3;1000
2006;3887;0;2A;2A065;Cargèse;;NC00L24;2006-06-25 20:24:00;;50
2006;3427;0;2A;2A089;Ciamannacce;PONTE LUPINO;NB68D23;2006-04-02 19:25:00;3;8000
2006;5998;0;2A;2A090;Coggia;sagone;NC20D03;2006-01-12 17:12:00;3;100
2006;5999;0;2A;2A090;Coggia;SAGONE;NC20D03;2006-01-17 18:06:00;3;50
2006;3852;0;2A;2A092;Conca;TARCO;NB86E25;2006-06-20 14:52:00;;20
2006;3869;0;2A;2A092;Conca;MARMONTAGGI;NB86B13;2006-06-21 16:43:00;;1500
2006;4102;0;2A;2A103;Cuttoli-Corticchiato;;NB48C21;2006-07-10 11:57:00;;65000
2006;3800;0;2A;2A130;Grosseto-Prugna;PORTICCIO;NB26K61;2006-06-09 13:40:00;3;5000
2006;3814;0;2A;2A130;Grosseto-Prugna;ROTOLO;NB26L85;2006-06-09 14:06:00;;800
2006;3633;0;2A;2A141;Letia;CATENA;NC20K45;2006-04-22 13:11:00;3;50
2006;3408;0;2A;2A142;Levie;RTE D'ARGHIGNI;NB64D83;2006-01-25 11:22:00;3;50
2006;3435;0;2A;2A142;Levie;FOCE;NB64D82;2006-04-07 15:43:00;3;20
2006;3761;0;2A;2A142;Levie;ORONE;NB64E61;2006-05-25 11:47:00;3;3000
2006;3849;0;2A;2A189;Olmeto;;NB44B85;2006-06-18 11:22:00;;150000
2006;8356;0;2A;2A198;Ota;PORTO;NC20D81;2006-12-22 05:44:00;3;30
2006;8211;0;2A;2A200;Palneca;SCRIVANO;NB68E32;2006-10-31 12:38:00;3;300
2006;8218;0;2A;2A200;Palneca;VILLAGE;NB68D32;2006-11-07 15:52:00;3;50
2006;3749;0;2A;2A232;Pila-Canale;CALZOLA;NB44D15;2006-05-20 15:18:00;3;25000
2006;3657;0;2A;2A240;Poggiolo;GUAGNO;NC40E31;2006-05-05 14:20:00;3;1000
2006;6066;0;2A;2A258;Renno;;NC20K55;2006-05-17 11:30:00;;30
2006;3668;0;2A;2A268;Sampolo;;NB68B12;2006-05-14 15:46:00;3;2000
2006;3830;0;2A;2A269;Sari-Solenzara;VILLAGE;NB86C62;2006-06-14 15:20:00;;1000
2006;3896;0;2A;2A269;Sari-Solenzara;;NB86C83;2006-06-29 12:27:00;;400
2006;3747;0;2A;2A270;Sari-d'Orcino;ALZETO;NB28K84;2006-05-20 13:25:00;3;10000
2006;3851;0;2A;2A271;Sarrola-Carcopino;PRATTU TONDU;NB48A24;2006-06-20 14:23:00;;600
2006;4236;0;2A;2A271;Sarrola-Carcopino;;NB48L31;2006-07-16 10:50:00;;200
2006;7408;0;2A;2A276;Serra-di-Ferro;CUPABIA;NB24L91;2006-06-24 16:25:00;3;20
2006;7392;0;2A;2A284;Sollacaro;st roch;NB46E05;2006-04-09 15:24:00;;500
2006;3614;0;2A;2A284;Sollacaro;calvese;NB46D04;2006-04-11 17:46:00;3;600
2006;3843;0;2A;2A284;Sollacaro;CHIAPPA;NB46E04;2006-06-16 19:12:00;;100
2006;3799;0;2A;2A308;Sainte-Lucie-de-Tallano;ST ANDRE;NB64A83;2006-06-08 19:22:00;3;1500
2006;6000;0;2A;2A348;Vico;COL ST ANTOINE;NC20H34;2006-01-24 09:33:00;;300
2006;3414;0;2A;2A348;Vico;PARAPOGHIU;NC20H11;2006-02-13 13:58:00;3;20000
2006;3423;0;2A;2A348;Vico;SAGONE;NB28B92;2006-04-01 12:32:00;3;200
2006;3660;0;2A;2A348;Vico;COL ST ANTOINE;nc20h34;2006-05-06 16:27:00;3;50
2006;6064;0;2A;2A348;Vico;A TORRA;NB28D11;2006-05-16 20:27:00;;1000
2006;3819;0;2A;2A348;Vico;SAGONE;NC20D04;2006-06-10 13:10:00;;20000
2006;5986;0;2A;2A348;Vico;ROUTE PAOMIA;NC20E11;2006-08-03 19:20:00;2;10
2006;3842;0;2A;2A351;Villanova;SCAGLIOLI;NB28D13;2006-06-15 14:48:00;;1500
2006;7395;0;2A;2A360;Zigliara;;NB46G51;2006-04-25 23:21:00;3;200
2006;3416;0;2A;2A362;Zonza;ste lucie de povo;nb84d85;2006-02-15 11:00:00;3;2000
2006;3418;0;2A;2A362;Zonza;illarata;NB64G93;2006-02-23 15:30:00;3;10
2006;3767;0;2A;2A362;Zonza;TESTA;NB84E94;2006-05-30 11:19:00;;500
2005;3585;0;2A;2A360;Zigliara;;NB46G63;2005-03-13 12:46:00;3;1000
2005;3590;0;2A;2A117;Forciolo;;NB46K62;2005-03-18 15:33:00;3;20000
2005;3595;0;2A;2A271;Sarrola-Carcopino;;NB48A42;2005-03-19 16:00:00;3;1000
2005;3598;0;2A;2A284;Sollacaro;FILITOSA;NB44D92;2005-03-20 18:15:00;3;200
2005;3608;0;2A;2A070;Casaglione;LA LISCIA;NB28F73;2005-04-11 10:37:00;3;3000
2005;5471;0;2A;2A276;Serra-di-Ferro;STILICCIONE;NB46B03;2005-04-29 11:15:00;3;100
2005;5949;0;2A;2A247;Porto-Vecchio;BARRAGE DE L'OSPEDAL;NB64G73;2005-05-04 12:35:00;3;200
2005;5961;0;2A;2A249;Propriano;;NB44E64;2005-05-12 11:28:00;3;500
2005;5962;0;2A;2A174;Murzo;;NC20K32;2005-05-12 16:13:00;3;5000
2005;5991;0;2A;2A160;Moca-Croce;;NB46K13;2005-06-01 12:56:00;3;300
2005;6003;0;2A;2A276;Serra-di-Ferro;;NB24L83;2005-06-09 10:14:00;3;20000
2005;6169;0;2A;2A094;Corrano;;NB66A81;2005-06-11 13:10:00;3;1000
2005;6276;0;2A;2A254;Quenza;boca di LARONE;NB66K63;2005-06-13 15:32:00;3;6000
2005;6433;0;2A;2A139;Lecci;pont de l'OSO;NB84A73;2005-06-27 14:59:00;3;10
2005;6758;0;2A;2A272;Sartène;curgia;NB44L23;2005-07-17 09:15:00;3;25000
2005;6772;0;2A;2A272;Sartène;TIZZANO;NB44F13;2005-07-19 17:05:00;3;10
2005;6787;0;2A;2A142;Levie;VILLAGE;NB64D81;2005-07-25 14:16:00;3;10000
2005;8502;0;2A;2A065;Cargèse;PERU;NC20K24;2005-04-15 11:07:00;3;100
2004;1108;0;2A;2A212;Piana;RET D'ARONE;NC00K64;2004-01-12 15:18:00;3;10
2004;1110;0;2A;2A276;Serra-di-Ferro;PETRA ROSSA;NB44A92;2004-01-15 14:39:00;3;3000
2004;6069;0;2A;2A247;Porto-Vecchio;;NB84A15;2004-06-08 13:06:00;;600
2004;6070;0;2A;2A017;Appietto;;NB28F44;2004-06-10 16:50:00;;10005
2004;6071;0;2A;2A130;Grosseto-Prugna;COLLINES D'AGOSTA;NB26K62;2004-06-11 13:20:00;;3500
2004;6080;0;2A;2A345;Vero;MOTO CROSS;NB48L62;2004-06-23 15:33:00;;500
2004;6089;0;2A;2A004;Ajaccio;VIGNETTA;NB28K04;2004-06-26 19:15:00;;200
2004;6092;0;2A;2A271;Sarrola-Carcopino;CONFINACCIA;NB28K15;2004-06-27 18:15:00;;1000
2004;6099;0;2A;2A004;Ajaccio;VIGNE MUSSO;NB28G01;2004-07-03 17:05:00;;200
2004;6101;0;2A;2A271;Sarrola-Carcopino;CALDANICCIA;NB28L14;2004-07-05 16:47:00;;50
2004;6102;0;2A;2A324;Tavera;RN 193;NB48G81;2004-07-06 10:18:00;;300
2004;6106;0;2A;2A004;Ajaccio;SAINT ANTOINE;NB26E91;2004-07-07 10:06:00;;3000
2004;6107;0;2A;2A359;Zicavo;EGLISE;NB68C03;2004-07-07 14:53:00;;10
2004;6121;0;2A;2A276;Serra-di-Ferro;CAMPING TARACONU;NB24L81;2004-07-16 13:21:00;;300
2004;6128;0;2A;2A271;Sarrola-Carcopino;CALDANICCIA;NB28K13;2004-07-20 16:36:00;;1000
2004;6135;0;2A;2A114;Figari;;NB62D63;2004-07-27 11:10:00;;200
2004;6327;0;2A;2A362;Zonza;SAINTE LUCIE;NB84C82;2004-01-15 10:01:00;;200
2004;6330;0;2A;2A269;Sari-Solenzara;FAVONE;NB86E31;2004-02-07 23:09:00;;20
2004;6345;0;2A;2A348;Vico;ST ROCH;NC20E22;2004-04-02 21:45:00;;20
2004;6346;0;2A;2A362;Zonza;POGGIOLI;NB84C83;2004-04-06 10:53:00;;120
2004;6353;0;2A;2A017;Appietto;;NB28C33;2004-06-10 16:56:00;;300
2004;7164;0;2A;2A004;Ajaccio;LORETTO;NB28F02;2004-08-27 17:27:00;;1000
2004;7611;0;2A;2A041;Bonifacio;;NB62G22;2004-09-02 13:23:00;;10
2004;8138;0;2A;2A130;Grosseto-Prugna;PORTICCIO;NB26K75;2004-09-24 18:11:00;;10
2003;1534;0;2A;2A091;Cognocoli-Monticchi;;NB46D42;2003-02-24 16:36:00;3;300
2003;1741;0;2A;2A026;Azilone-Ampaza;;NB46K84;2003-03-26 14:37:00;3;15000
2003;1747;0;2A;2A322;Tasso;;NB68B24;2003-03-28 13:30:00;3;1000
2003;1749;0;2A;2A091;Cognocoli-Monticchi;;NB46D42;2003-03-28 18:36:00;3;30000
2003;1751;0;2A;2A132;Guargualé;;NB46E54;2003-04-05 17:37:00;3;3000
2003;1753;0;2A;2A090;Coggia;;NC20F02;2003-04-06 11:06:00;3;20
2003;1757;0;2A;2A348;Vico;col st antoine;NC20H34;2003-04-09 13:53:00;3;500
2003;3420;0;2A;2A212;Piana;;NC00L62;2003-04-24 14:45:00;3;200
2003;3426;0;2A;2A098;Coti-Chiavari;CALA D'ORZU;NB24F92;2003-05-06 11:57:00;3;1750000
2003;3612;0;2A;2A065;Cargèse;;NC00L12;2003-05-07 07:27:00;3;300
2003;3634;0;2A;2A269;Sari-Solenzara;;NB86C73;2003-05-20 19:31:00;3;200
2003;3692;0;2A;2A247;Porto-Vecchio;;NB64K53;2003-06-05 15:26:00;3;2000
2003;3912;0;2A;2A139;Lecci;TORRACCIA;NB84C84;2003-06-13 15:45:00;3;5000
2003;3929;0;2A;2A362;Zonza;ste lucie povo;NB84D92;2003-06-17 11:40:00;3;20
2003;3940;0;2A;2A272;Sartène;;NB44G45;2003-06-23 13:37:00;3;2000
2003;3954;0;2A;2A017;Appietto;;NB28G44;2003-06-26 11:10:00;3;80000
2003;3955;0;2A;2A004;Ajaccio;VAZZIO;NB28H03;2003-06-26 12:38:00;3;230000
2003;5313;0;2A;2A031;Bastelica;RTE DE BASTELICA;NB48F03;2003-07-21 15:40:00;3;3000
2003;6631;0;2A;2A089;Ciamannacce;;NB68C21;2003-08-09 12:18:00;3;1000
2003;7876;0;2A;2A247;Porto-Vecchio;;NB64L44;2003-09-01 15:03:00;3;7000
2002;4611;0;2A;2A001;Afa;piscia rossa;NB28H43;2002-07-06 19:05:00;3;1000
2002;7431;0;2A;2A004;Ajaccio;confina;NB28K02;2002-08-18 15:14:00;3;5000
2002;3555;0;2A;2A004;Ajaccio;sanguinaires;NB28C81;2002-03-24 19:45:00;3;30000
2002;5678;0;2A;2A004;Ajaccio;suartello;NB28H1;2002-07-16 11:09:00;3;50
2002;3565;0;2A;2A024;Aullène;;NB66B33;2002-04-02 12:20:00;3;10000
2002;4594;0;2A;2A031;Bastelica;;NB48H14;2002-06-26 14:45:00;3;5000
2002;3552;0;2A;2A032;Bastelicaccia;;NB48A21;2002-03-24 14:48:00;3;5000
2002;4582;0;2A;2A032;Bastelicaccia;PISCIATELLO;NB26L92;2002-06-19 14:02:00;3;300
2002;5653;0;2A;2A032;Bastelicaccia;;NB26L93;2002-07-08 14:57:00;3;150
2002;5654;0;2A;2A032;Bastelicaccia;;NB26L93;2002-07-09 04:54:00;3;150
2002;4578;0;2A;2A070;Casaglione;RTE DU LIAMONE;NB28G72;2002-06-17 19:10:00;3;1500
2002;3570;0;2A;2A089;Ciamannacce;;NB68D21;2002-04-18 14:47:00;3;40000
2002;4593;0;2A;2A089;Ciamannacce;;NB68C21;2002-06-26 13:05:00;3;10000
2002;3550;0;2A;2A117;Forciolo;;NB46H63;2002-03-24 11:15:00;3;10000
2002;3303;0;2A;2A119;Frasseto;granace;NB46K84;2002-03-05 15:31:00;3;3000
2002;6550;0;2A;2A163;Monacia-d'Aullène;;NB42L82;2002-08-01 16:55:00;3;100
2002;4573;0;2A;2A200;Palneca;;NB68F32;2002-06-03 16:17:00;3;2500
